Country,Country_Code,Year,Indicator_Code,Indicator_Name,Value
Italy,ITA,2003,NY.GDP.PCAP.CD,GDP_per_capita,27577.5700319855
Italy,ITA,2002,NY.GDP.PCAP.CD,GDP_per_capita,22451.3964379368
Italy,ITA,2001,NY.GDP.PCAP.CD,GDP_per_capita,20570.4385917862
Italy,ITA,2000,NY.GDP.PCAP.CD,GDP_per_capita,20190.0035636084
Libya,LBY,2024,NY.GDP.PCAP.CD,GDP_per_capita,6569.16408678648
Libya,LBY,2023,NY.GDP.PCAP.CD,GDP_per_capita,6026.51518708812
Libya,LBY,2022,NY.GDP.PCAP.CD,GDP_per_capita,5986.63694851258
Libya,LBY,2021,NY.GDP.PCAP.CD,GDP_per_capita,4935.82787349801
Libya,LBY,2020,NY.GDP.PCAP.CD,GDP_per_capita,6650.33810585348
Libya,LBY,2019,NY.GDP.PCAP.CD,GDP_per_capita,9963.19489084483
Libya,LBY,2018,NY.GDP.PCAP.CD,GDP_per_capita,11196.5854810844
Libya,LBY,2017,NY.GDP.PCAP.CD,GDP_per_capita,9965.83236729757
Libya,LBY,2016,NY.GDP.PCAP.CD,GDP_per_capita,7525.80299308216
Libya,LBY,2015,NY.GDP.PCAP.CD,GDP_per_capita,7458.48917756374
Libya,LBY,2014,NY.GDP.PCAP.CD,GDP_per_capita,8926.42074591474
Libya,LBY,2013,NY.GDP.PCAP.CD,GDP_per_capita,11951.7134126011
Libya,LBY,2012,NY.GDP.PCAP.CD,GDP_per_capita,14975.8902795144
Libya,LBY,2011,NY.GDP.PCAP.CD,GDP_per_capita,7593.8391525702
Libya,LBY,2010,NY.GDP.PCAP.CD,GDP_per_capita,11600.9068649472
Libya,LBY,2009,NY.GDP.PCAP.CD,GDP_per_capita,9551.05403869755
Libya,LBY,2008,NY.GDP.PCAP.CD,GDP_per_capita,13906.1407818125
Libya,LBY,2007,NY.GDP.PCAP.CD,GDP_per_capita,11144.9448413435
Libya,LBY,2006,NY.GDP.PCAP.CD,GDP_per_capita,10048.8480434289
Libya,LBY,2005,NY.GDP.PCAP.CD,GDP_per_capita,8079.24957329001
Libya,LBY,2004,NY.GDP.PCAP.CD,GDP_per_capita,5773.76333234281
Libya,LBY,2003,NY.GDP.PCAP.CD,GDP_per_capita,4674.09943200321
Libya,LBY,2002,NY.GDP.PCAP.CD,GDP_per_capita,3718.29434696755
Libya,LBY,2001,NY.GDP.PCAP.CD,GDP_per_capita,6312.80030498965
Libya,LBY,2000,NY.GDP.PCAP.CD,GDP_per_capita,7214.10040377084
Morocco,MAR,2024,NY.GDP.PCAP.CD,GDP_per_capita,4153.1943359375
Morocco,MAR,2023,NY.GDP.PCAP.CD,GDP_per_capita,3813.72607421875
Morocco,MAR,2022,NY.GDP.PCAP.CD,GDP_per_capita,3463.1376953125
Morocco,MAR,2021,NY.GDP.PCAP.CD,GDP_per_capita,3785.93627929688
Morocco,MAR,2020,NY.GDP.PCAP.CD,GDP_per_capita,3268.0302734375
Morocco,MAR,2019,NY.GDP.PCAP.CD,GDP_per_capita,3508.09765625
Morocco,MAR,2018,NY.GDP.PCAP.CD,GDP_per_capita,3501.69799804688
Morocco,MAR,2017,NY.GDP.PCAP.CD,GDP_per_capita,3296.52661132813
Morocco,MAR,2016,NY.GDP.PCAP.CD,GDP_per_capita,3140.85546875
Morocco,MAR,2015,NY.GDP.PCAP.CD,GDP_per_capita,3146.24780273438
Morocco,MAR,2014,NY.GDP.PCAP.CD,GDP_per_capita,3435.40698242188
Morocco,MAR,2013,NY.GDP.PCAP.CD,GDP_per_capita,3379.7431640625
Morocco,MAR,2012,NY.GDP.PCAP.CD,GDP_per_capita,3164.17724609375
Morocco,MAR,2011,NY.GDP.PCAP.CD,GDP_per_capita,3301.98876953125
Morocco,MAR,2010,NY.GDP.PCAP.CD,GDP_per_capita,3067.9853515625
Morocco,MAR,2009,NY.GDP.PCAP.CD,GDP_per_capita,3119.58862304688
Morocco,MAR,2008,NY.GDP.PCAP.CD,GDP_per_capita,3183.20043945313
Morocco,MAR,2007,NY.GDP.PCAP.CD,GDP_per_capita,2755.5859375
Morocco,MAR,2006,NY.GDP.PCAP.CD,GDP_per_capita,2438.12646484375
Morocco,MAR,2005,NY.GDP.PCAP.CD,GDP_per_capita,2242.98828125
Morocco,MAR,2004,NY.GDP.PCAP.CD,GDP_per_capita,2183.55541992188
Morocco,MAR,2003,NY.GDP.PCAP.CD,GDP_per_capita,1941.87255859375
Morocco,MAR,2002,NY.GDP.PCAP.CD,GDP_per_capita,1596.02062988281
Morocco,MAR,2001,NY.GDP.PCAP.CD,GDP_per_capita,1506.24523925781
Morocco,MAR,2000,NY.GDP.PCAP.CD,GDP_per_capita,1499.107421875
Portugal,PRT,2024,NY.GDP.PCAP.CD,GDP_per_capita,29328.3067415343
Portugal,PRT,2023,NY.GDP.PCAP.CD,GDP_per_capita,27634.6183139773
Portugal,PRT,2022,NY.GDP.PCAP.CD,GDP_per_capita,24620.5197587181
Portugal,PRT,2021,NY.GDP.PCAP.CD,GDP_per_capita,24711.4510062111
Portugal,PRT,2020,NY.GDP.PCAP.CD,GDP_per_capita,22299.4044062173
Portugal,PRT,2019,NY.GDP.PCAP.CD,GDP_per_capita,23343.3628970034
Portugal,PRT,2018,NY.GDP.PCAP.CD,GDP_per_capita,23541.1401075289
Portugal,PRT,2017,NY.GDP.PCAP.CD,GDP_per_capita,21442.3842768879
Portugal,PRT,2016,NY.GDP.PCAP.CD,GDP_per_capita,19980.2808866516
Portugal,PRT,2015,NY.GDP.PCAP.CD,GDP_per_capita,19215.7813014347
Portugal,PRT,2014,NY.GDP.PCAP.CD,GDP_per_capita,22120.6850127107
Portugal,PRT,2013,NY.GDP.PCAP.CD,GDP_per_capita,21676.4859642714
Portugal,PRT,2012,NY.GDP.PCAP.CD,GDP_per_capita,20593.4274224109
Portugal,PRT,2011,NY.GDP.PCAP.CD,GDP_per_capita,23246.5425416481
Portugal,PRT,2010,NY.GDP.PCAP.CD,GDP_per_capita,22551.935098809
Portugal,PRT,2009,NY.GDP.PCAP.CD,GDP_per_capita,23151.2154130712
Portugal,PRT,2008,NY.GDP.PCAP.CD,GDP_per_capita,24949.0413566739
Portugal,PRT,2007,NY.GDP.PCAP.CD,GDP_per_capita,22811.0564844365
Portugal,PRT,2006,NY.GDP.PCAP.CD,GDP_per_capita,19839.4540499032
Portugal,PRT,2005,NY.GDP.PCAP.CD,GDP_per_capita,18780.12751241
Portugal,PRT,2004,NY.GDP.PCAP.CD,GDP_per_capita,18064.1580932987
Portugal,PRT,2003,NY.GDP.PCAP.CD,GDP_per_capita,15797.7821340276
Portugal,PRT,2002,NY.GDP.PCAP.CD,GDP_per_capita,12936.6928204482
Portugal,PRT,2001,NY.GDP.PCAP.CD,GDP_per_capita,11734.7649743954
Portugal,PRT,2000,NY.GDP.PCAP.CD,GDP_per_capita,11526.3720667968
Syria,SYR,2024,NY.GDP.PCAP.CD,GDP_per_capita,
Syria,SYR,2023,NY.GDP.PCAP.CD,GDP_per_capita,
Syria,SYR,2022,NY.GDP.PCAP.CD,GDP_per_capita,1056.78264718197
Syria,SYR,2021,NY.GDP.PCAP.CD,GDP_per_capita,688.566109726934
Syria,SYR,2020,NY.GDP.PCAP.CD,GDP_per_capita,593.911771822527
Syria,SYR,2019,NY.GDP.PCAP.CD,GDP_per_capita,1109.53933821464
Syria,SYR,2018,NY.GDP.PCAP.CD,GDP_per_capita,1098.06667935023
Syria,SYR,2017,NY.GDP.PCAP.CD,GDP_per_capita,851.501972646386
Syria,SYR,2016,NY.GDP.PCAP.CD,GDP_per_capita,656.349017520952
Syria,SYR,2015,NY.GDP.PCAP.CD,GDP_per_capita,847.731545352582
Syria,SYR,2014,NY.GDP.PCAP.CD,GDP_per_capita,1060.59105887433
Syria,SYR,2013,NY.GDP.PCAP.CD,GDP_per_capita,985.892669221634
Syria,SYR,2012,NY.GDP.PCAP.CD,GDP_per_capita,1897.66115018696
Syria,SYR,2011,NY.GDP.PCAP.CD,GDP_per_capita,2952.14372909443
Syria,SYR,2010,NY.GDP.PCAP.CD,GDP_per_capita,2730.61487784917
Syria,SYR,2009,NY.GDP.PCAP.CD,GDP_per_capita,2462.20127278738
Syria,SYR,2008,NY.GDP.PCAP.CD,GDP_per_capita,2429.1247629459
Syria,SYR,2007,NY.GDP.PCAP.CD,GDP_per_capita,1937.61199094087
Syria,SYR,2006,NY.GDP.PCAP.CD,GDP_per_capita,1718.78469956591
Syria,SYR,2005,NY.GDP.PCAP.CD,GDP_per_capita,1533.90017615946
Syria,SYR,2004,NY.GDP.PCAP.CD,GDP_per_capita,1368.11263904001
Syria,SYR,2003,NY.GDP.PCAP.CD,GDP_per_capita,1220.179077256
Syria,SYR,2002,NY.GDP.PCAP.CD,GDP_per_capita,1189.98119453595
Syria,SYR,2001,NY.GDP.PCAP.CD,GDP_per_capita,1177.53806921268
Syria,SYR,2000,NY.GDP.PCAP.CD,GDP_per_capita,1138.18722723683
Tunisia,TUN,2024,NY.GDP.PCAP.CD,GDP_per_capita,4187.64079392362
Tunisia,TUN,2023,NY.GDP.PCAP.CD,GDP_per_capita,3951.11683376921
Tunisia,TUN,2022,NY.GDP.PCAP.CD,GDP_per_capita,3707.29283414381
Tunisia,TUN,2021,NY.GDP.PCAP.CD,GDP_per_capita,3906.93926319391
Tunisia,TUN,2020,NY.GDP.PCAP.CD,GDP_per_capita,3548.65363663803
Tunisia,TUN,2019,NY.GDP.PCAP.CD,GDP_per_capita,3528.87213306798
Tunisia,TUN,2018,NY.GDP.PCAP.CD,GDP_per_capita,3628.10366464236
Tunisia,TUN,2017,NY.GDP.PCAP.CD,GDP_per_capita,3619.03247319953
Tunisia,TUN,2016,NY.GDP.PCAP.CD,GDP_per_capita,3847.80354448809
Tunisia,TUN,2015,NY.GDP.PCAP.CD,GDP_per_capita,4014.94773686432
Tunisia,TUN,2014,NY.GDP.PCAP.CD,GDP_per_capita,4458.97895464547
Tunisia,TUN,2013,NY.GDP.PCAP.CD,GDP_per_capita,4369.79345826358
Tunisia,TUN,2012,NY.GDP.PCAP.CD,GDP_per_capita,4297.26782454273
Tunisia,TUN,2011,NY.GDP.PCAP.CD,GDP_per_capita,4420.64772206537
Tunisia,TUN,2010,NY.GDP.PCAP.CD,GDP_per_capita,4291.86120891575
Tunisia,TUN,2009,NY.GDP.PCAP.CD,GDP_per_capita,4080.09032448781
Tunisia,TUN,2008,NY.GDP.PCAP.CD,GDP_per_capita,4255.05008019523
Tunisia,TUN,2007,NY.GDP.PCAP.CD,GDP_per_capita,3726.91672935667
Tunisia,TUN,2006,NY.GDP.PCAP.CD,GDP_per_capita,3322.56933570096
Tunisia,TUN,2005,NY.GDP.PCAP.CD,GDP_per_capita,3146.8260743927
Tunisia,TUN,2004,NY.GDP.PCAP.CD,GDP_per_capita,3067.41936376975
Tunisia,TUN,2003,NY.GDP.PCAP.CD,GDP_per_capita,2725.8643148859
Tunisia,TUN,2002,NY.GDP.PCAP.CD,GDP_per_capita,2320.7723805785
Tunisia,TUN,2001,NY.GDP.PCAP.CD,GDP_per_capita,2235.71981624751
Tunisia,TUN,2000,NY.GDP.PCAP.CD,GDP_per_capita,2199.04465936314
Turkiye,TUR,2024,NY.GDP.PCAP.CD,GDP_per_capita,15892.7157287241
Turkiye,TUR,2023,NY.GDP.PCAP.CD,GDP_per_capita,13375.0947282864
Turkiye,TUR,2022,NY.GDP.PCAP.CD,GDP_per_capita,10897.8397861365
Turkiye,TUR,2021,NY.GDP.PCAP.CD,GDP_per_capita,9981.76398411336
Turkiye,TUR,2020,NY.GDP.PCAP.CD,GDP_per_capita,8798.11791709313
Turkiye,TUR,2019,NY.GDP.PCAP.CD,GDP_per_capita,9395.23378001368
Turkiye,TUR,2018,NY.GDP.PCAP.CD,GDP_per_capita,9684.11819884721
Turkiye,TUR,2017,NY.GDP.PCAP.CD,GDP_per_capita,10756.3877677883
Turkiye,TUR,2016,NY.GDP.PCAP.CD,GDP_per_capita,10984.3643169061
Turkiye,TUR,2015,NY.GDP.PCAP.CD,GDP_per_capita,11064.6494504662
Turkiye,TUR,2014,NY.GDP.PCAP.CD,GDP_per_capita,12209.3862327674
Turkiye,TUR,2013,NY.GDP.PCAP.CD,GDP_per_capita,12635.5570016068
Turkiye,TUR,2012,NY.GDP.PCAP.CD,GDP_per_capita,11776.7593362033
Turkiye,TUR,2011,NY.GDP.PCAP.CD,GDP_per_capita,11373.6355760885
Turkiye,TUR,2010,NY.GDP.PCAP.CD,GDP_per_capita,10698.9699409757
Turkiye,TUR,2009,NY.GDP.PCAP.CD,GDP_per_capita,9076.92472236977
Turkiye,TUR,2008,NY.GDP.PCAP.CD,GDP_per_capita,10913.4079047769
Turkiye,TUR,2007,NY.GDP.PCAP.CD,GDP_per_capita,9766.91734545294
Turkiye,TUR,2006,NY.GDP.PCAP.CD,GDP_per_capita,7990.08251407245
Turkiye,TUR,2005,NY.GDP.PCAP.CD,GDP_per_capita,7331.85429430255
Turkiye,TUR,2004,NY.GDP.PCAP.CD,GDP_per_capita,5979.6054216148
Turkiye,TUR,2003,NY.GDP.PCAP.CD,GDP_per_capita,4649.63668068586
Turkiye,TUR,2002,NY.GDP.PCAP.CD,GDP_per_capita,3591.08628982587
Turkiye,TUR,2001,NY.GDP.PCAP.CD,GDP_per_capita,3052.2256706793
Turkiye,TUR,2000,NY.GDP.PCAP.CD,GDP_per_capita,4199.3798635759
Algeria,DZA,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Algeria,DZA,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,17.359031632336
Algeria,DZA,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,17.351348174024
Algeria,DZA,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3306070351928
Algeria,DZA,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3352255074022
Algeria,DZA,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3469816184806
Algeria,DZA,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3565679895505
Algeria,DZA,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3550108093197
Algeria,DZA,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3655321884285
Algeria,DZA,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,17.4059228102468
Algeria,DZA,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3952656461243
Algeria,DZA,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3955322579291
Algeria,DZA,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,17.381490003107
Algeria,DZA,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3772116183966
Algeria,DZA,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3713335628574
Algeria,DZA,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3738527295171
Algeria,DZA,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,17.344042590711
Algeria,DZA,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3201105074441
Algeria,DZA,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,17.2903003686381
Algeria,DZA,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,17.3028962019364
Algeria,DZA,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,17.27518536868
Algeria,DZA,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,16.7548514951254
Algeria,DZA,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,16.7335645368512
Algeria,DZA,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,16.8402092587772
Algeria,DZA,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,16.8032614811021
Egypt,EGY,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Egypt,EGY,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,4.07654829474107
Egypt,EGY,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,4.07654829474107
Egypt,EGY,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,4.04942488321865
Egypt,EGY,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,3.98915063539103
Egypt,EGY,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,3.93992666633181
Egypt,EGY,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,3.88065698930132
Egypt,EGY,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,3.85450680596715
Egypt,EGY,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,3.75083168416294
Egypt,EGY,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,3.80719985936009
Egypt,EGY,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,3.73217137977799
Egypt,EGY,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,3.74802350695665
Egypt,EGY,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,3.71289366618112
Egypt,EGY,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,3.63654628559948
Egypt,EGY,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,3.68777939625295
Egypt,EGY,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,3.70586167060124
Egypt,EGY,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,3.55818976342358
Egypt,EGY,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,3.55417148023507
Egypt,EGY,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,3.54914862624943
Egypt,EGY,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,3.53910291827817
Egypt,EGY,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,3.49389723240745
Egypt,EGY,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,3.4245818474057
Egypt,EGY,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,3.4396504093626
Egypt,EGY,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,3.35325732080968
Egypt,EGY,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,3.30604249334472
Spain,ESP,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Spain,ESP,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,49.5753269878931
Spain,ESP,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,53.3572810066811
Spain,ESP,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,52.4848941208322
Spain,ESP,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,52.3316792232841
Spain,ESP,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,52.4584917258728
Spain,ESP,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,52.408209711446
Spain,ESP,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,52.6387138276281
Spain,ESP,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,52.5772473596977
Spain,ESP,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,53.1890621841609
Spain,ESP,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,53.1336838527818
Spain,ESP,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,53.4439535395134
Spain,ESP,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,53.8613782211471
Spain,ESP,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,54.0409698327599
Spain,ESP,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,55.0888982220356
Spain,ESP,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,56.0903220631292
Spain,ESP,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,56.4194065757819
Spain,ESP,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,56.1078720121817
Spain,ESP,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,57.3429796785442
Spain,ESP,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,58.4343505179427
Spain,ESP,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,58.2375095156056
Spain,ESP,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,58.3982692654394
Spain,ESP,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,58.9511862776531
Spain,ESP,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,59.2152772205729
Spain,ESP,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,59.6513026052104
Greece,GRC,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Greece,GRC,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,41.6760178432894
Greece,GRC,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,41.6760170674942
Greece,GRC,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,44.3128673390225
Greece,GRC,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,43.6358456167572
Greece,GRC,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,45.4892645461598
Greece,GRC,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,46.1108642358417
Greece,GRC,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,46.9630783553142
Greece,GRC,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,47.6027928626843
Greece,GRC,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,48.0915438324282
Greece,GRC,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,48.1070597362296
Greece,GRC,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,55.4926299456943
Greece,GRC,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,56.5011636927851
Greece,GRC,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,57.377812257564
Greece,GRC,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,58.0993017843289
Greece,GRC,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,58.6501163692785
Greece,GRC,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,59.4026377036462
Greece,GRC,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,60.1474010861133
Greece,GRC,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,61.0007757951901
Greece,GRC,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,62.1024049650892
Greece,GRC,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,62.6842513576416
Greece,GRC,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,64.0186190845617
Greece,GRC,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,64.7245927075252
Greece,GRC,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,65.4615981380915
Greece,GRC,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,66.1675717610551
Italy,ITA,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Italy,ITA,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,44.2565839307453
Italy,ITA,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,43.9631475720276
Italy,ITA,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,41.9422315930434
Italy,ITA,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,42.332263616904
Italy,ITA,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,44.3699956377212
Italy,ITA,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,41.948748469826
Italy,ITA,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,43.3743295977925
Italy,ITA,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,43.3250596852407
Italy,ITA,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,43.7748124902779
Italy,ITA,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,44.5086196984965
Italy,ITA,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,46.0912085162215
Italy,ITA,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,46.4259869199711
Italy,ITA,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,46.8439526846523
Italy,ITA,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,48.45088902265
Italy,ITA,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,47.2828843695683
Italy,ITA,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,48.8884680675508
Italy,ITA,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,47.8902197363705
Italy,ITA,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,48.0288653379233
Italy,ITA,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,49.8312581581101
Italy,ITA,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,50.3283533636776
Italy,ITA,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,50.4095117645865
Italy,ITA,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,51.6471773784484
Italy,ITA,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,52.4215637871215
Italy,ITA,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,52.8780797922345
Libya,LBY,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Libya,LBY,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2014,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72387101174171
Libya,LBY,2013,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72671266353706
Libya,LBY,2012,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72671266353706
Libya,LBY,2011,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72443934210078
Libya,LBY,2010,AG.LND.AGRI.ZS,Agricultural_land_pct,8.72443934210078
Libya,LBY,2009,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2008,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2007,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2006,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2005,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2004,AG.LND.AGRI.ZS,Agricultural_land_pct,8.74376257430919
Libya,LBY,2003,AG.LND.AGRI.ZS,Agricultural_land_pct,8.78070404764882
Libya,LBY,2002,AG.LND.AGRI.ZS,Agricultural_land_pct,8.78070404764882
Libya,LBY,2001,AG.LND.AGRI.ZS,Agricultural_land_pct,8.78070404764882
Libya,LBY,2000,AG.LND.AGRI.ZS,Agricultural_land_pct,8.78070404764882
Morocco,MAR,2024,AG.LND.AGRI.ZS,Agricultural_land_pct,
Morocco,MAR,2023,AG.LND.AGRI.ZS,Agricultural_land_pct,66.7449381581896
Morocco,MAR,2022,AG.LND.AGRI.ZS,Agricultural_land_pct,65.8091218911046
Morocco,MAR,2021,AG.LND.AGRI.ZS,Agricultural_land_pct,67.0350365225185
Morocco,MAR,2020,AG.LND.AGRI.ZS,Agricultural_land_pct,67.0205229666144
Morocco,MAR,2019,AG.LND.AGRI.ZS,Agricultural_land_pct,66.34978041676
Morocco,MAR,2018,AG.LND.AGRI.ZS,Agricultural_land_pct,68.3975066099036
Morocco,MAR,2017,AG.LND.AGRI.ZS,Agricultural_land_pct,69.5643024871163
Morocco,MAR,2016,AG.LND.AGRI.ZS,Agricultural_land_pct,69.1799238180596
Morocco,MAR,2015,AG.LND.AGRI.ZS,Agricultural_land_pct,67.3246695048174
