Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note,Country
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1980,1980,ha,1246900.0,X,Unofficial figure,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1981,1981,ha,1245000.0,X,Unofficial figure,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1982,1982,ha,1242800.0,X,Unofficial figure,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1983,1983,ha,1241126.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1984,1984,ha,1242704.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1985,1985,ha,1183467.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1986,1986,ha,1150949.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1987,1987,ha,1149676.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1988,1988,ha,1141145.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1989,1989,ha,1137672.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1990,1990,ha,1134133.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1991,1991,ha,1115322.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1992,1992,ha,1125435.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1993,1993,ha,1119210.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1994,1994,ha,1118740.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1995,1995,ha,1106662.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1996,1996,ha,1104120.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1997,1997,ha,1124320.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1998,1998,ha,1115100.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,1999,1999,ha,1128266.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2000,2000,ha,1161600.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2001,2001,ha,1164558.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2002,2002,ha,1170362.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2003,2003,ha,1162713.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2004,2004,ha,1166000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2005,2005,ha,1168600.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2006,2006,ha,1167862.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2007,2007,ha,1161311.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2008,2008,ha,1180500.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2009,2009,ha,1190000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2010,2010,ha,1190800.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2011,2011,ha,1144422.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2012,2012,ha,1125382.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2013,2013,ha,1146863.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2014,2014,ha,1156784.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2015,2015,ha,1147877.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2016,2016,ha,1144947.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2017,2017,ha,1141893.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2018,2018,ha,1142120.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2019,2019,ha,1139470.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2020,2020,ha,1145520.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2021,2021,ha,1129000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2022,2022,ha,1076520.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2023,2023,ha,1080060.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5312,Area harvested,2024,2024,ha,1083010.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1961,1961,kg/ha,1831.1,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1962,1962,kg/ha,1394.7,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1963,1963,kg/ha,2334.9,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1964,1964,kg/ha,1521.6,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1965,1965,kg/ha,1796.1,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1966,1966,kg/ha,1432.1,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1967,1967,kg/ha,2142.2,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1968,1968,kg/ha,1522.4,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1969,1969,kg/ha,1896.6,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1970,1970,kg/ha,1623.8,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1971,1971,kg/ha,2259.1,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1972,1972,kg/ha,1322.4,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1973,1973,kg/ha,1997.8,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1974,1974,kg/ha,1610.3,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1975,1975,kg/ha,2327.7,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1976,1976,kg/ha,1203.8,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1977,1977,kg/ha,2495.5,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1978,1978,kg/ha,1666.4,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1979,1979,kg/ha,1898.7,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1980,1980,kg/ha,2799.6,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1981,1981,kg/ha,2428.9,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1982,1982,kg/ha,1715.2,E,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1983,1983,kg/ha,3388.9,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1984,1984,kg/ha,1484.3,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1985,1985,kg/ha,2862.7,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1986,1986,kg/ha,1581.7,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1987,1987,kg/ha,3007.3,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1988,1988,kg/ha,1943.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1989,1989,kg/ha,2686.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1990,1990,kg/ha,804.6,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1991,1991,kg/ha,3537.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1992,1992,kg/ha,2102.6,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1993,1993,kg/ha,2674.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1994,1994,kg/ha,2360.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1995,1995,kg/ha,2971.6,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1996,1996,kg/ha,1944.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1997,1997,kg/ha,3194.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1998,1998,kg/ha,2285.5,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,1999,1999,kg/ha,3337.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2000,2000,kg/ha,2428.5,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2001,2001,kg/ha,2590.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2002,2002,kg/ha,2760.9,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2003,2003,kg/ha,3049.9,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2004,2004,kg/ha,3888.7,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2005,2005,kg/ha,3230.2,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2006,2006,kg/ha,2924.7,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2007,2007,kg/ha,2798.4,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2008,2008,kg/ha,2942.5,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2009,2009,kg/ha,2761.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2010,2010,kg/ha,2662.7,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2011,2011,kg/ha,2780.6,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2012,2012,kg/ha,2681.3,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2013,2013,kg/ha,2564.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2014,2014,kg/ha,1697.5,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2015,2015,kg/ha,2380.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2016,2016,kg/ha,1780.3,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2017,2017,kg/ha,2275.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2018,2018,kg/ha,1710.5,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2019,2019,kg/ha,1925.6,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2020,2020,kg/ha,1926.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2021,2021,kg/ha,2011.2,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2022,2022,kg/ha,2006.8,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2023,2023,kg/ha,2220.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5412,Yield,2024,2024,kg/ha,2123.4,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1961,1961,t,2250000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1962,1962,t,1741000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1963,1963,t,2861000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1964,1964,t,1878000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1965,1965,t,2232000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1966,1966,t,1808400.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1967,1967,t,2712200.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1968,1968,t,1932900.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1969,1969,t,2412800.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1970,1970,t,2120500.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1971,1971,t,3055900.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1972,1972,t,1779200.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1973,1973,t,2695800.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1974,1974,t,2237000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1975,1975,t,3228000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1976,1976,t,1668100.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1977,1977,t,3459500.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1978,1978,t,2308100.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1979,1979,t,2370000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1980,1980,t,3490800.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1981,1981,t,3024000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1982,1982,t,2131700.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1983,1983,t,4206000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1984,1984,t,1844500.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1985,1985,t,3387900.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1986,1986,t,1820400.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1987,1987,t,3457400.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1988,1988,t,2218130.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1989,1989,t,3055810.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1990,1990,t,912540.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1991,1991,t,3945830.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1992,1992,t,2366366.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1993,1993,t,2992866.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1994,1994,t,2640328.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1995,1995,t,3288580.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1996,1996,t,2147340.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1997,1997,t,3591085.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1998,1998,t,2548510.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,1999,1999,t,3765100.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2000,2000,t,2821000.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2001,2001,t,3016200.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2002,2002,t,3231300.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2003,2003,t,3546130.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2004,2004,t,4534231.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2005,2005,t,3774812.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2006,2006,t,3415683.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2007,2007,t,3249800.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2008,2008,t,3473600.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2009,2009,t,3286600.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2010,2010,t,3170700.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2011,2011,t,3182204.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2012,2012,t,3017537.1,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2013,2013,t,2940545.2,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2014,2014,t,1963676.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2015,2015,t,2732893.9,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2016,2016,t,2038303.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2017,2017,t,2597974.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2018,2018,t,1953540.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2019,2019,t,2194110.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2020,2020,t,2207150.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2021,2021,t,2270630.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2022,2022,t,2160400.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2023,2023,t,2397880.0,A,,Italy
106,'380,Italy,260,'01450,Olives,5510,Production,2024,2024,t,2299660.0,A,,Italy
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1961,1961,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1962,1962,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1963,1963,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1964,1964,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1965,1965,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1966,1966,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1967,1967,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1968,1968,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1969,1969,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1970,1970,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1971,1971,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1972,1972,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1973,1973,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1974,1974,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1975,1975,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1976,1976,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1977,1977,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1978,1978,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1979,1979,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1980,1980,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1981,1981,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1982,1982,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1983,1983,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1984,1984,ha,,M,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1985,1985,ha,62000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1986,1986,ha,62000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1987,1987,ha,60000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1988,1988,ha,60000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1989,1989,ha,60000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1990,1990,ha,62247.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1991,1991,ha,65000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1992,1992,ha,70000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1993,1993,ha,80000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1994,1994,ha,85000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1995,1995,ha,90000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1996,1996,ha,100000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1997,1997,ha,105000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1998,1998,ha,110000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,1999,1999,ha,160000.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2000,2000,ha,130000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2001,2001,ha,100000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2002,2002,ha,100000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2003,2003,ha,135402.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2004,2004,ha,200000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2005,2005,ha,195147.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2006,2006,ha,200000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2007,2007,ha,200000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2008,2008,ha,200000.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2009,2009,ha,205150.0,X,Unofficial figure,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2010,2010,ha,227602.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2011,2011,ha,234277.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2012,2012,ha,241106.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2013,2013,ha,251558.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2014,2014,ha,253467.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2015,2015,ha,224513.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2016,2016,ha,243179.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2017,2017,ha,245452.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2018,2018,ha,204510.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2019,2019,ha,205940.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2020,2020,ha,238760.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2021,2021,ha,235500.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2022,2022,ha,228473.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2023,2023,ha,207252.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5312,Area harvested,2024,2024,ha,185238.0,I,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1985,1985,kg/ha,2064.5,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1986,1986,kg/ha,1935.5,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1987,1987,kg/ha,966.7,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1988,1988,kg/ha,1032.6,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1989,1989,kg/ha,1083.3,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1990,1990,kg/ha,1092.4,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1991,1991,kg/ha,1230.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1992,1992,kg/ha,1428.6,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1993,1993,kg/ha,1500.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1994,1994,kg/ha,1647.1,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1995,1995,kg/ha,1866.7,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1996,1996,kg/ha,1856.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1997,1997,kg/ha,1809.5,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1998,1998,kg/ha,1818.2,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,1999,1999,kg/ha,1718.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2000,2000,kg/ha,1269.2,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2001,2001,kg/ha,1500.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2002,2002,kg/ha,1500.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2003,2003,kg/ha,1236.1,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2004,2004,kg/ha,900.0,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2005,2005,kg/ha,928.1,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2006,2006,kg/ha,900.0,X,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2007,2007,kg/ha,900.0,X,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2008,2008,kg/ha,900.0,X,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2009,2009,kg/ha,833.0,X,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2010,2010,kg/ha,778.3,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2011,2011,kg/ha,799.5,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2012,2012,kg/ha,767.1,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2013,2013,kg/ha,738.4,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2014,2014,kg/ha,712.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2015,2015,kg/ha,724.9,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2016,2016,kg/ha,725.4,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2017,2017,kg/ha,714.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2018,2018,kg/ha,692.8,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2019,2019,kg/ha,680.7,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2020,2020,kg/ha,722.6,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2021,2021,kg/ha,735.7,A,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2022,2022,kg/ha,736.7,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2023,2023,kg/ha,690.4,E,,Libya
124,'434,Libya,260,'01450,Olives,5412,Yield,2024,2024,kg/ha,695.8,E,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1961,1961,t,35100.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1962,1962,t,36700.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1963,1963,t,32000.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1964,1964,t,18600.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1965,1965,t,101372.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1966,1966,t,94988.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1967,1967,t,134294.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1968,1968,t,143109.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1969,1969,t,33610.0,A,,Libya
124,'434,Libya,260,'01450,Olives,5510,Production,1970,1970,t,73254.0,A,,Libya
